time,close,T10Y2Y,HY_Spread,Copper_Gold_Log,WEI,Sahm_Rule,UM_Sentiment
1981-03-26,209.53,-0.28,,,,1.23,66.9
1981-03-27,208.82,-0.31,,,,1.23,66.9
1981-03-30,208.96,-0.1,,,,1.23,66.9
1981-03-31,210.18,-0.04,,,,1.1,66.5
1981-04-01,211.34,-0.05,,,,1.1,66.5
1981-04-02,211.96,-0.15,,,,1.1,66.5
1981-04-03,212.65,-0.17,,,,1.1,66.5
1981-04-06,211.27,-0.39,,,,1.1,66.5
1981-04-07,211.76,-0.29,,,,1.1,66.5
1981-04-08,212.8,-0.28,,,,1.1,66.5
1981-04-09,213.91,-0.42,,,,1.1,66.5
1981-04-10,215.15,-0.31,,,,1.1,66.5
1981-04-13,214.33,-0.37,,,,1.1,66.5
1981-04-14,213.39,-0.34,,,,1.1,66.5
1981-04-15,214.98,-0.45,,,,1.1,66.5
1981-04-16,216.64,-0.44,,,,1.1,66.5
1981-04-20,217.55,-0.64,,,,1.1,66.5
1981-04-21,216.73,-0.61,,,,1.1,66.5
1981-04-22,217.19,-0.63,,,,1.1,66.5
1981-04-23,218.02,-0.71,,,,1.1,66.5
1981-04-24,219.56,-0.78,,,,1.1,66.5
1981-04-27,219.88,-0.78,,,,1.1,66.5
1981-04-28,217.63,-0.81,,,,1.1,66.5
1981-04-29,216.22,-0.72,,,,1.1,66.5
1981-04-30,216.74,-0.62,,,,1.1,66.5
1981-05-01,216.68,-0.73,,,,0.83,72.4
1981-05-04,213.32,-0.67,,,,0.83,72.4
1981-05-05,211.55,-0.9,,,,0.83,72.4
1981-05-06,211.98,-1.25,,,,0.83,72.4
1981-05-07,213.66,-1.27,,,,0.83,72.4
1981-05-08,214.84,-1.36,,,,0.83,72.4
1981-05-11,212.79,-1.46,,,,0.83,72.4
1981-05-12,213.12,-1.4,,,,0.83,72.4
1981-05-13,213.78,-1.47,,,,0.83,72.4
1981-05-14,215.18,-1.45,,,,0.83,72.4
1981-05-15,216.51,-1.56,,,,0.83,72.4
1981-05-18,216.94,-1.48,,,,0.83,72.4
1981-05-19,216.12,-1.39,,,,0.83,72.4
1981-05-20,217.63,-1.52,,,,0.83,72.4
1981-05-21,218.35,-1.63,,,,0.83,72.4
1981-05-22,219.23,-1.7,,,,0.83,72.4
1981-05-26,220.24,-1.66,,,,0.83,72.4
1981-05-27,222.17,-1.42,,,,0.83,72.4
1981-05-28,223.31,-1.43,,,,0.83,72.4
1981-05-29,223.47,-1.23,,,,0.83,72.4
1981-06-01,223.02,-0.9,,,,0.47,76.3
1981-06-02,219.59,-1.01,,,,0.47,76.3
1981-06-03,218.89,-1.08,,,,0.47,76.3
1981-06-04,219.68,-1.1,,,,0.47,76.3
1981-06-05,221.3,-1.25,,,,0.47,76.3
1981-06-08,220.84,-1.17,,,,0.47,76.3
1981-06-09,220.01,-0.95,,,,0.47,76.3
1981-06-10,220.4,-1.04,,,,0.47,76.3
1981-06-11,222.34,-1,,,,0.47,76.3
1981-06-12,222.76,-1.08,,,,0.47,76.3
1981-06-15,222.96,-1.09,,,,0.47,76.3
1981-06-16,220.58,-0.94,,,,0.47,76.3
1981-06-17,220.61,-1.03,,,,0.47,76.3
1981-06-18,218.71,-1.14,,,,0.47,76.3
1981-06-19,219.56,-1.09,,,,0.47,76.3
1981-06-22,218.6,-1.19,,,,0.47,76.3
1981-06-23,219.23,-1.05,,,,0.47,76.3
1981-06-24,218.77,-1.03,,,,0.47,76.3
1981-06-25,219.31,-1.05,,,,0.47,76.3
1981-06-26,219.76,-0.95,,,,0.47,76.3
1981-06-29,218.22,-0.9,,,,0.47,76.3
1981-06-30,215.75,-0.8,,,,0.47,76.3
1981-07-01,214.63,-0.8,,,,0.1,73.1
1981-07-02,212.8,-0.9,,,,0.1,73.1
1981-07-06,209.1,-0.92,,,,0.1,73.1
1981-07-07,208.01,-0.87,,,,0.1,73.1
1981-07-08,208.44,-0.88,,,,0.1,73.1
1981-07-09,210.03,-0.91,,,,0.1,73.1
1981-07-10,210.54,-1.02,,,,0.1,73.1
1981-07-13,210.86,-0.94,,,,0.1,73.1
1981-07-14,209.88,-0.84,,,,0.1,73.1
1981-07-15,210.84,-0.92,,,,0.1,73.1
1981-07-16,212.02,-0.96,,,,0.1,73.1
1981-07-17,212.76,-1,,,,0.1,73.1
1981-07-20,209.27,-0.98,,,,0.1,73.1
1981-07-21,207.71,-1.37,,,,0.1,73.1
1981-07-22,206.16,-1.39,,,,0.1,73.1
1981-07-23,206.41,-1.32,,,,0.1,73.1
