time,close,T10Y2Y,HY_Spread,Copper_Gold_Log,WEI,Sahm_Rule,UM_Sentiment
1995-08-21,1020,0.5,,-5.640945697208027,,0.17,94.4
1995-08-28,1019.5,0.43,,-5.674453357003199,,0.13,96.2
1995-09-04,1060,0.41,,-5.687066128094306,,0.13,96.2
1995-09-11,1051.1,0.4,,-5.710876990062692,,0.13,96.2
1995-09-18,1053.4,0.38,,-5.676194518137372,,0.13,96.2
1995-09-25,1043.5,0.36,,-5.682155168073249,,0.13,96.2
1995-10-02,1012,0.34,,-5.713150224659802,,0.13,88.9
1995-10-09,1018.4,0.35,,-5.721010778616378,,0.13,88.9
1995-10-16,1039.5,0.31,,-5.743482344502886,,0.13,88.9
1995-10-23,1025.6,0.45,,-5.737693008596401,,0.13,88.9
1995-10-30,1065.7,0.45,,-5.665058065551969,,0.07,90.2
1995-11-06,1063.9,0.48,,-5.666953075029207,,0.07,90.2
1995-11-13,1045,0.46,,-5.6858791831636735,,0.07,90.2
1995-11-20,1030.2,0.42,,-5.672225989265056,,0.07,90.2
1995-11-27,1055.3,0.39,,-5.75244358158857,,0.07,88.2
1995-12-04,1062.4,0.34,,-5.780763955449353,,0.07,88.2
1995-12-11,1030.5,0.39,,-5.745669277369606,,0.07,88.2
1995-12-18,1046.9,0.43,,-5.761441059019251,,0.07,88.2
1995-12-25,1052.1,0.4,,-5.774368619735772,,0.07,88.2
1996-01-01,1033.5,0.49,,-5.825245033126074,,0.07,91
1996-01-08,1008.2,0.58,,-5.863621092462645,,0.07,91
1996-01-15,1018.5,0.51,,-5.8765474408746465,,0.07,91
1996-01-22,1041,0.57,,-5.884528142224189,,0.07,91
1996-01-29,1072.1,0.76,,-5.874346750097225,,0.17,89.3
1996-02-05,1094.6,0.81,,-5.852065166985534,,0.17,89.3
1996-02-12,1090.7,0.86,,-5.892257897024534,,0.17,89.3
1996-02-19,1117.8,0.84,,-5.841071857423053,,0.17,89.3
1996-02-26,1086.1,0.73,,-5.8418217637199135,,0.13,88.5
1996-03-04,1063.7,0.68,,-5.805466515584719,,0.13,88.5
1996-03-11,1099.59,0.59,,-5.827108052746923,,0.13,88.5
1996-03-18,1102.22,0.58,,-5.847645318632758,,0.13,88.5
1996-03-25,1101.4,0.55,,-5.834735438692779,,0.13,88.5
1996-04-01,1118.21,0.48,,-5.860136283816972,,0.1,93.7
1996-04-08,1100.94,0.56,,-5.806879123166795,,0.1,93.7
1996-04-15,1138.7,0.56,,-5.766031792199637,,0.1,93.7
1996-04-22,1186.89,0.57,,-5.770056309861657,,0.1,93.7
1996-04-29,1184.6,0.69,,-5.776115823451555,,-0.03,92.7
1996-05-06,1202.76,0.7,,-5.752126309873791,,-0.03,92.7
1996-05-13,1241.88,0.62,,-5.828843841619076,,-0.03,92.7
1996-05-20,1247.8,0.63,,-5.849336291908747,,-0.03,92.7
1996-05-27,1243.43,0.6,,-5.837603680353322,,-0.03,92.7
1996-06-03,1229.76,0.6,,-5.891381088550999,,0.03,89.4
1996-06-10,1213.18,0.65,,-6.022155480539176,,0.03,89.4
1996-06-17,1175.44,0.6,,-6.050023052486945,,0.03,89.4
1996-06-24,1185.02,0.62,,-6.045298858164092,,0.03,89.4
1996-07-01,1158.35,0.58,,-6.076837338613611,,-0.07,92.4
1996-07-08,1103.49,0.62,,-6.074981893440631,,-0.07,92.4
1996-07-15,1097.68,0.56,,-6.079585474607458,,-0.07,92.4
1996-07-22,1079.44,0.59,,-6.020665622312176,,-0.07,92.4
1996-07-29,1124.92,0.57,,-6.063696199424228,,0,94.7
1996-08-05,1137.27,0.59,,-6.056867922164594,,0,94.7
1996-08-12,1133.65,0.62,,-6.070103029108763,,0,94.7
1996-08-19,1143.05,0.62,,-6.0609661949986835,,0,94.7
1996-08-26,1141.5,0.63,,-6.018139701197648,,0,94.7
1996-09-02,1139.39,0.6,,-6.070650283266222,,-0.17,95.3
1996-09-09,1188.67,0.61,,-6.095788256037368,,-0.17,95.3
1996-09-16,1219.69,0.58,,-6.080490787353773,,-0.17,95.3
1996-09-23,1230.05,0.61,,-6.0390798531042895,,-0.17,95.3
1996-09-30,1247.56,0.61,,-6.061839898685094,,-0.03,94.7
1996-10-07,1248.27,0.6,,-6.03791004431816,,-0.03,94.7
1996-10-14,1242.48,0.62,,-6.033967269320426,,-0.03,94.7
1996-10-21,1222.6,0.63,,-5.981117843319321,,-0.03,94.7
1996-10-28,1221.78,0.59,,-6.014405003637589,,-0.07,96.5
1996-11-04,1257.51,0.53,,-5.999645091475273,,-0.07,96.5
1996-11-11,1261.8,0.51,,-5.928665927596082,,-0.07,96.5
1996-11-18,1274.36,0.46,,-5.88589145771284,,-0.07,96.5
1996-11-25,1292.61,0.47,,-5.82354467937245,,-0.07,96.5
1996-12-02,1287.68,0.53,,-5.915162958650049,,0.1,99.2
1996-12-09,1284.91,0.56,,-5.921608117708989,,0.1,99.2
1996-12-16,1288.56,0.52,,-5.920871517061705,,0.1,99.2
1996-12-23,1291.38,0.49,,-5.930570492446054,,0.1,99.2
1996-12-30,1310.68,0.57,3.09,-5.868904724856281,,0.07,96.9
1997-01-06,1332.02,0.57,3.16,-5.8274475731100095,,0.07,96.9
1997-01-13,1349.05,0.56,3.04,-5.819200884003871,,0.07,96.9
1997-01-20,1363.83,0.57,2.94,-5.803218300956328,,0.07,96.9
1997-01-27,1379.85,0.59,3.04,-5.809624801935008,,0.13,97.4
1997-02-03,1357.71,0.57,3.06,-5.771582121441904,,0.13,97.4
1997-02-10,1367.19,0.49,3.05,-5.774280454516727,,0.13,97.4
1997-02-17,1334.32,0.51,2.89,-5.744710377071989,,0.13,97.4
1997-02-24,1309,0.47,2.73,-5.796712580293361,,0.13,99.7
1997-03-03,1311.8,0.47,2.74,-5.74969025786855,,0.13,99.7
1997-03-10,1292.97,0.53,2.66,-5.760307861104906,,0.13,99.7
