time,close,T10Y2Y,HY_Spread,Copper_Gold_Log,WEI,Sahm_Rule,UM_Sentiment
2009-03-02,1528.59,1.89,16.89,-6.217585499457832,-3.22,2.77,56.3
2009-04-01,1717.3,2.18,14.46,-6.075949332427933,-3.02,3.13,57.3
2009-05-01,1774.33,2.7,11.74,-6.100538296690486,-2.93,3.53,65.1
2009-06-01,1835.04,2.4,11.05,-6.011724471098455,-3.23,3.73,68.7
2009-07-01,1978.5,2.48,9.33,-5.898039381999428,-3.12,3.9,70.8
2009-08-03,2009.06,2.45,9.04,-5.821100227907265,-2.27,3.8,66
2009-09-01,2122.42,2.31,7.91,-5.880630088112838,-1.36,3.67,65.7
2009-10-01,2045.11,2.55,7.56,-5.86369269229221,-0.51,3.57,73.5
2009-11-02,2144.6,2.54,7.65,-5.919279617581688,1.37,3.47,67.4
2009-12-01,2269.15,2.71,6.39,-5.791689909053456,2.52,3.07,72.5
2010-01-04,2147.35,2.81,6.46,-5.872267736129291,1.93,3.07,72.5
2010-02-01,2238.26,2.8,6.66,-5.8310391472234935,3.37,2.57,74.4
2010-03-01,2397.96,2.82,5.77,-5.7482281195411105,4.05,2.03,73.6
2010-04-01,2461.19,2.75,5.54,-5.863858185355409,4.09,1.53,73.6
2010-05-03,2257.04,2.47,6.88,-5.969646683951838,4.08,1.2,72.2
2010-06-01,2109.24,2.36,7.06,-6.045638791789731,4.33,0.8,73.6
2010-07-01,2254.7,2.44,6.48,-5.879168093474694,4.37,0.43,76
2010-08-02,2114.03,2.04,6.89,-5.916226057136684,3.81,0.13,67.8
2010-09-01,2368.62,2.08,6.29,-5.882338983978897,3.82,0,68.9
2010-10-01,2507.41,2.32,5.77,-5.896127582426397,3.63,0.03,68.2
2010-11-01,2498.23,2.36,6.22,-5.892560149529538,3.42,0.13,71.6
2010-12-01,2652.87,2.69,5.41,-5.767167868864235,4.26,0.1,74.5
2011-01-03,2700.08,2.84,5.08,-5.701499582251782,3.28,-0.13,74.2
2011-02-01,2782.27,2.73,4.78,-5.747974742498882,2.8,-0.3,77.5
2011-03-01,2781.07,2.67,4.76,-5.811971256294277,2.74,-0.3,77.5
2011-04-01,2873.54,2.72,4.73,-5.92005875764462,2.83,-0.2,67.5
2011-05-02,2835.3,2.59,5.01,-5.907744629966935,2.25,0,69.8
2011-06-01,2773.52,2.67,5.53,-5.860548362483676,2.07,0.07,74.3
2011-07-01,2756.38,2.56,5.37,-5.8975597862047495,2.23,0.2,71.5
2011-08-01,2579.46,1.99,7.39,-6.076844396075356,2.29,0.23,63.7
2011-09-01,2415.4,1.72,8.16,-6.2435630024207205,1.97,0.23,55.8
2011-10-03,2684.41,2.06,6.85,-6.163314804034641,2.32,0.2,59.5
2011-11-01,2620.34,1.83,7.79,-6.193437454290477,2.15,0,63.7
2011-12-01,2605.15,1.64,7.38,-6.122482597669667,2.43,0,63.7
2012-01-03,2813.84,1.61,6.61,-6.12950423175219,1.5,-0.2,75
2012-02-01,2966.89,1.68,5.98,-6.0893023152315395,1.96,-0.13,75.3
2012-03-01,3091.57,1.85,6.02,-6.080157515965102,2.09,-0.13,75.3
2012-04-02,3046.36,1.7,6.02,-6.074365560098818,2.5,-0.1,76.2
2012-05-01,2827.34,1.36,6.71,-6.14155324969888,2.55,-0.07,76.4
2012-06-01,2935.05,1.29,6.52,-6.12861800077104,2.32,-0.03,79.3
2012-07-02,2939.52,1.3,6.2,-6.157933237344947,2.05,0,73.2
2012-08-01,3066.96,1.36,5.86,-6.190661519310696,1.91,0.07,72.3
2012-09-04,3116.23,1.41,5.73,-6.157048890503621,2.17,0.03,74.3
2012-10-01,2977.23,1.44,5.46,-6.191805667041041,2.05,-0.1,78.3
2012-11-01,3010.24,1.37,5.65,-6.1510991840439235,2.44,-0.13,82.7
2012-12-03,3019.51,1.53,5.34,-6.128634077536469,2.3,0,72.9
2013-01-02,3142.13,1.75,4.95,-6.098832692430296,2.65,0,73.8
2013-02-01,3160.19,1.64,4.98,-6.097733740702027,2.2,-0.03,77.6
2013-03-01,3267.52,1.62,4.81,-6.150704296442711,2.08,-0.03,77.6
2013-04-01,3328.79,1.5,4.53,-6.135208321279423,1.66,-0.07,78.6
2013-05-01,3455.91,1.82,4.54,-6.047567819144507,1.69,-0.13,76.4
2013-06-03,3403.25,2.13,5.23,-5.992036746412432,2.16,-0.03,84.5
2013-07-01,3626.37,2.3,4.66,-6.042717757318756,2.12,0,84.1
2013-08-01,3589.87,2.36,4.76,-6.068027415251306,2.44,-0.03,85.1
2013-09-03,3771.48,2.3,4.75,-5.989808044959751,2.26,-0.1,82.1
2013-10-01,3919.71,2.22,4.43,-5.994112152573036,2.63,-0.13,77.5
2013-11-01,4059.89,2.47,4.23,-5.966506688734634,3.55,-0.03,73.2
2013-12-02,4176.59,2.66,4,-5.869246178331644,2.54,-0.17,82.5
2014-01-02,4103.88,2.33,4.21,-5.960492485190114,2.21,-0.2,81.2
2014-02-03,4308.12,2.33,3.81,-6.027361492282169,2.19,-0.1,81.6
2014-03-03,4198.99,2.28,3.73,-6.050503341797438,2.86,-0.1,81.6
2014-04-01,4114.56,2.27,3.66,-6.0592235169962585,2.7,0,80
2014-05-01,4242.62,2.08,3.78,-5.988739531395911,2.74,-0.1,84.1
2014-06-02,4408.18,2.09,3.48,-6.022657058314692,2.16,-0.13,81.9
2014-07-01,4369.77,2.01,3.79,-5.984008780976638,2.53,-0.2,82.5
2014-08-01,4580.27,1.84,3.82,-6.009649716688299,2.63,-0.03,81.8
2014-09-02,4493.39,1.92,4.51,-5.9985879102863855,2.62,-0.07,82.5
2014-10-01,4630.74,1.84,4.35,-5.951968114950006,2.64,-0.07,84.6
2014-11-03,4791.63,1.71,4.64,-6.023534368312464,2.84,-0.13,86.9
2014-12-01,4736.05,1.5,5.04,-6.03805293124915,3.29,-0.1,93.6
2015-01-02,4635.24,1.21,5.37,-6.23990185320079,2.49,-0.1,93.6
2015-02-02,4963.53,1.37,4.43,-6.110835686757999,2.72,0,98.1
2015-03-02,4900.88,1.38,4.73,-6.0680199909966115,2.39,-0.1,95.4
2015-04-01,4941.42,1.5,4.53,-6.015256854675086,2.31,-0.03,93
2015-05-01,5070.03,1.51,4.5,-6.07797176477259,1.95,-0.1,95.9
2015-06-01,4986.87,1.69,4.91,-6.105032209593802,1.98,0,90.7
2015-07-01,5128.28,1.56,5.26,-6.13845739103056,1.86,-0.07,96.1
2015-08-03,4776.51,1.47,5.72,-6.183100875176484,1.55,-0.03,93.1
2015-09-01,4620.16,1.41,6.6,-6.166210851497485,1.81,-0.13,91.9
2015-10-01,5053.75,1.44,5.89,-6.199521839644735,1.72,-0.07,87.2
2015-11-02,5108.67,1.27,6.4,-6.2539039106123635,1.33,-0.03,91.3
2015-12-01,5007.41,1.21,6.95,-6.207746201873118,1,-0.03,92.6
2016-01-04,4613.95,1.18,7.74,-6.291766220962536,1.01,-0.03,92.6
2016-02-01,4557.95,0.96,7.75,-6.361045300665254,1.27,-0.03,91.7
2016-03-01,4869.85,1.07,7.03,-6.33861188347662,0.93,-0.03,91.7
2016-04-01,4775.36,1.06,6.19,-6.337075665515752,1.28,0,91
2016-05-02,4948.05,0.95,6.08,-6.364762666573756,2.42,0.03,89
2016-06-01,4842.67,0.88,6.26,-6.399431646740836,1.74,-0.03,94.7
2016-07-01,5162.13,0.8,5.54,-6.415217408414264,1.95,-0.03,93.5
2016-08-01,5213.22,0.77,5.07,-6.447685300082053,1.81,-0.03,90
2016-09-01,5312,0.83,5.09,-6.38996889472084,1.62,0.07,89.8
2016-10-03,5189.13,1,4.76,-6.3584826411687905,1.96,0.1,91.2
2016-11-01,5323.68,1.26,4.67,-6.099962937370304,2.19,0,93.8
2016-12-01,5383.12,1.25,4.21,-6.13050607525722,3.34,0,93.8
2017-01-03,5614.79,1.26,4,-6.0961465558217585,2.45,0,98.5
2017-02-01,5825.44,1.14,3.74,-6.135590411783815,2.36,0.03,96.3
2017-03-01,5911.74,1.14,3.85,-6.156355778285046,2.92,0.03,96.3
2017-04-03,6047.61,1.05,3.78,-6.187040792180594,2.4,-0.03,96.9
2017-05-01,6198.52,0.93,3.68,-6.203225734947646,2.2,-0.13,97
2017-06-01,6140.42,0.89,3.76,-6.127402208703103,2.29,-0.13,97.1
2017-07-03,6348.12,0.96,3.59,-6.087670368966789,2.51,-0.03,95
2017-08-01,6428.66,0.82,3.86,-6.056134171479453,2.65,-0.03,93.4
2017-09-01,6495.96,0.86,3.57,-6.074859692334436,2.79,0.03,96.8
2017-10-02,6727.67,0.79,3.49,-6.015441162641907,2.51,-0.03,95.1
2017-11-01,6873.97,0.64,3.61,-6.0323126509479605,2.5,-0.1,98.5
2017-12-01,6903.39,0.51,3.58,-5.983173950087019,2.98,-0.1,98.5
2018-01-02,7411.48,0.58,3.29,-6.04099208380683,2.72,0,95.7
2018-02-01,7273.01,0.62,3.47,-6.041963431861757,2.58,0,99.7
2018-03-01,7063.44,0.49,3.77,-6.083825715551917,2.47,0,99.7
2018-04-02,7066.27,0.47,3.44,-6.0618011261289855,2.22,0,101.4
2018-05-01,7442.12,0.42,3.64,-6.053680838883528,2.8,-0.07,98.8
2018-06-01,7510.3,0.32,3.64,-6.047278122090736,2.32,-0.1,98
2018-07-02,7671.79,0.32,3.43,-6.076885396237342,2.37,-0.03,98.2
2018-08-01,8109.54,0.22,3.44,-6.113191705951731,2.83,0,97.9
2018-09-04,8046.35,0.23,3.25,-6.055501605635797,2.93,0.03,96.2
2018-10-01,7305.9,0.28,3.89,-6.1245492435137665,2.92,-0.07,100.1
2018-11-01,7330.54,0.21,4.29,-6.086366979709919,2.95,-0.07,97.5
2018-12-03,6635.28,0.21,5.33,-6.188266464457375,2.32,0.07,98.3
2019-01-02,7281.74,0.18,4.37,-6.165250346378155,2.44,0.13,91.2
2019-02-01,7532.53,0.21,3.92,-6.1013011225131875,2.41,0.17,93.8
2019-03-01,7729.32,0.16,4.08,-6.091916920350534,1.94,0.17,93.8
2019-04-01,8095.39,0.24,3.73,-6.092969499127654,2.2,0.13,98.4
2019-05-01,7453.15,0.16,4.33,-6.207842841347131,1.94,0,97.2
2019-06-03,8006.24,0.27,4.09,-6.255726345351665,2.14,-0.07,100
2019-07-01,8175.42,0.21,3.97,-6.290290224793254,1.88,-0.03,98.2
2019-08-01,7962.88,-0.03,4.08,-6.3959493590882355,1.84,0.03,98.4
2019-09-03,7999.34,0.06,3.99,-6.347780690986621,1.78,0.07,89.8
2019-10-01,8292.36,0.17,3.96,-6.353017641732517,1.68,0,93.2
2019-11-01,8665.47,0.17,4.01,-6.315962856101441,2.62,-0.03,95.5
2019-12-02,8972.6,0.34,3.6,-6.299955596401635,2.06,0,99.3
2020-01-02,9150.94,0.18,4.03,-6.447099951378873,1.68,0,99.8
2020-02-03,8567.37,0.27,5.04,-6.424562694368996,1.6,0,99.8
2020-03-02,7700.1,0.47,8.82,-6.5745273251466605,-3.64,0,101
2020-04-01,8889.55,0.43,7.87,-6.583107060282685,-8.09,0.3,89.1
2020-05-01,9489.87,0.53,6.6,-6.5823043352544675,-6.87,4,71.8
2020-06-01,10058.77,0.48,6.52,-6.492067675444781,-4.86,7.27,72.3
2020-07-01,10745.27,0.44,5.14,-6.540212568132745,-4.25,9.5,78.1
2020-08-03,11775.46,0.6,5,-6.47123981095325,-2.21,8,72.5
2020-09-01,11167.5069,0.55,5.5,-6.437850573120321,-2.45,6.37,74.1
2020-10-01,10911.5909,0.69,5.25,-6.424652280546626,-1.36,5.3,80.4
2020-11-02,12198.737,0.68,4.33,-6.249984226521303,-0.42,3.63,76.9
2020-12-01,12888.2824,0.8,3.86,-6.288850028233316,0.92,3.23,80.7
2021-01-04,13070.6945,1,3.79,-6.254466749436013,0.41,3.23,80.7
2021-02-01,13192.3454,1.3,3.52,-6.046026774929524,-0.91,3.03,79
2021-03-01,13246.8707,1.57,3.44,-6.062349424810345,6.61,2.87,76.8
2021-04-01,13962.6812,1.49,3.24,-5.980493664334883,10.55,2.33,84.9
2021-05-03,13748.7386,1.47,3.3,-6.009630976310931,9.77,-0.07,88.3
2021-06-01,14503.9534,1.22,3.03,-6.0235847665143,8.27,-0.13,82.9
2021-07-01,14672.6776,1.08,3.23,-6.004871207388097,7.34,-0.03,85.5
2021-08-02,15259.2351,1.09,3.16,-6.029640758915649,7.1,-0.23,81.2
2021-09-01,14448.5815,1.25,3.09,-6.063062646804592,6.65,-0.2,70.3
2021-10-01,15498.3885,1.07,3.08,-6.012252019314618,5.58,-0.37,72.8
2021-11-01,15537.6907,0.91,3.67,-6.028447405867376,6.44,-0.33,67.4
2021-12-01,15644.9707,0.79,3.1,-6.015372714093046,6.36,-0.27,70.6
2022-01-03,14239.8832,0.61,3.63,-6.029243414449153,5.42,-0.2,67.2
2022-02-01,13751.3992,0.39,3.77,-6.0560626971782305,5.2,-0.13,62.8
2022-03-01,14220.5187,0.04,3.33,-6.019278710397944,4.43,-0.13,62.8
2022-04-01,12334.64,0.22,3.83,-6.072213681990028,4.37,-0.1,59.4
2022-05-02,12081.3912,0.27,4.19,-6.0643913217895475,3.62,-0.13,65.2
2022-06-01,11028.7357,0.04,5.62,-6.188557421222249,3.12,-0.07,58.4
2022-07-01,12390.6879,-0.17,4.98,-6.211833860608647,3.45,0,50
2022-08-01,11816.2029,-0.35,4.9,-6.195642977361091,2.9,-0.03,51.5
2022-09-01,10575.6187,-0.4,5.5,-6.194330633133569,3.03,0.03,58.2
2022-10-03,10988.1459,-0.39,4.54,-6.186482934696343,2.61,0,58.6
2022-11-01,11467.9959,-0.7,4.55,-6.154461559202794,1.92,0.07,56.7
2022-12-01,10466.4817,-0.53,4.79,-6.172232170058205,2.22,0.07,56.7
2023-01-03,11584.5518,-0.69,4.3,-6.131915566609907,1.5,-0.07,64.9
2023-02-01,11455.544,-0.89,4.22,-6.107303048941597,1.44,0,66.9
2023-03-01,12221.9067,-0.55,4.74,-6.184333934741153,1.73,0,66.9
2023-04-03,12226.5838,-0.54,4.48,-6.241914674186849,1.4,0,62
2023-05-01,12935.2854,-0.77,4.58,-6.300753001699098,1.2,0,63.7
2023-06-01,13787.9227,-1.02,4.14,-6.240678382900509,1.52,0.03,59
2023-07-03,14346.0236,-0.91,3.82,-6.217199548093326,1.87,0.07,64.2
2023-08-01,14034.968,-0.78,3.8,-6.2429315888954795,1.99,0.1,71.5
2023-09-01,13219.3218,-0.45,4.09,-6.213189031822621,1.69,0.13,69.4
2023-10-02,12851.2379,-0.15,4.5,-6.303595233104866,2,0.2,67.8
2023-11-01,14226.2183,-0.36,3.84,-6.280898103903594,1.92,0.3,61.3
2023-12-01,15011.3524,-0.35,3.34,-6.277635389549154,2.49,0.3,61.3
2024-01-02,15164.0118,-0.28,3.59,-6.271533225679897,1.5,0.2,79
2024-02-01,16091.9224,-0.39,3.29,-6.2805915071018115,1.75,0.27,76.9
2024-03-01,16379.4583,-0.34,3.15,-6.325473772257209,1.83,0.27,76.9
2024-04-01,15657.8223,-0.34,3.12,-6.223615498230973,1.8,0.3,79.4
2024-05-01,16735.0153,-0.37,3.19,-6.233890782474231,2.51,0.37,77.2
2024-06-03,17732.6027,-0.41,3.21,-6.278064399193836,2.17,0.37,69.1
2024-07-01,17599.3997,-0.2,3.2,-6.383713692307592,1.71,0.43,68.2
2024-08-01,17713.6241,0,3.15,-6.397206636126019,1.99,0.53,66.4
2024-09-03,18189.1704,0.2,3.14,-6.3700694560699604,2.09,0.57,67.9
2024-10-01,18095.1506,0.14,2.8,-6.451227264691565,2.13,0.5,70.1
2024-11-01,19218.1662,0.05,2.72,-6.473249350398737,3.21,0.43,70.5
2024-12-02,19310.7916,0.33,2.92,-6.486015400043669,2.71,0.4,74
2025-01-02,19627.4415,0.36,2.68,-6.4960778787271725,2.8,0.37,71.7
2025-02-03,18847.279,0.25,2.87,-6.439860243032161,2.43,0.27,64.7
2025-03-03,17299.2866,0.38,3.47,-6.4390380686669335,2.29,0.27,64.7
2025-04-01,17446.3416,0.54,3.74,-6.579438027084813,2.33,0.27,57
2025-05-01,19113.7665,0.51,3.22,-6.563569779824658,2.05,0.27,52.2
2025-06-02,20369.7334,0.56,3.02,-6.4782050962724895,2.15,0.27,52.2
2025-07-01,21122.4483,0.44,2.89,-6.645087833871786,2.59,0.17,60.7
2025-08-01,21455.5523,0.6,2.75,-6.641118749209695,2.63,0.1,61.7
2025-09-02,22660.009,0.52,2.74,-6.6815183038771275,2.37,0.13,58.2
2025-10-01,23724.9571,0.5,2.85,-6.666092909459378,2.02,0.23,55.1
2025-11-03,23365.6857,0.55,2.95,-6.693416741768465,2.19,0.23,53.6
2025-12-01,23241.9906,0.71,2.81,-6.638579767769051,2.51,0.35,51
2026-01-02,23436.0197,0.65,2.69,-6.742002485168903,2.34,0.35,51
