time,close,KD,J,RSI,COPPER · Capital.com: close,URANIUM · FXCM: close,US10Y · TVC: close,US02Y · TVC: close,ALUMINUM · Capital.com: close,REMX · NYSE Arca: close,XAUUSD · FXCM: close,BTCUSD · INDEX: close,USDKRW · FXCM: close
1978-06-16,123.69,82.80746592,63.0265935,74.31122578,,,,,,,184.6,,
1978-06-19,122.92,63.96623188,6.972710584,57.07341256,,,,,,,184.6,,
1978-06-20,122.03,48.48499099,-18.71487189,40.62515454,,,,,,,186.5,,
1978-06-21,120.63,36.21721826,-28.052145,20.73031847,,,,,,,186.35,,
1978-06-22,120.68,27.02710831,-28.08284821,21.4809368,,,,,,,185.3,,
1978-06-23,120.74,20.42642999,-23.63024405,22.43582617,,,,,,,185.55,,
1978-06-26,119.54,14.90818613,-20.91576056,7.708319717,,,,,,,185.25,,
1978-06-27,119.18,10.79916817,-17.38535006,3.904118551,,,,,,,184.25,,
1978-06-28,119.52,9.448319876,-8.021059981,9.884857106,,,,,,,185.35,,
1978-06-29,119.98,11.71390131,8.64316498,17.64901566,,,,,,,184.3,,
1978-06-30,120.3,17.77551702,31.39418811,22.83836371,,,,,,,183.05,,
1978-07-03,120.15,27.94570308,60.18050377,20.72302744,,,8.56,,,,183.25,,
1978-07-05,119.22,23.02167631,26.82900975,8.74342004,,,,,,,184.2,,
1978-07-06,118.82,17.99035565,7.315720721,4.204849735,,,,,,,182.75,,
1978-07-07,119.16,18.86038984,15.69815783,10.50923499,,,,,,,183.95,,
1978-07-10,119.38,23.00732868,31.79355979,14.54135769,,,,,,,186.05,,
1978-07-11,119.83,33.25500372,63.26730687,22.52979775,,,,,,,185.5,,
1978-07-12,120.28,48.45386488,101.4571694,29.98221959,,,,,,,186.3,,
1978-07-13,120.43,61.08641279,119.1694348,32.41146609,,,,,,,186.7,,
1978-07-14,121.58,71.02461044,124.9116156,48.71232037,,,,,,,186,,
1978-07-17,122.36,78.6610749,124.6957386,57.55168967,,,,,,,185.05,,
1978-07-18,122.09,82.73113553,115.923619,52.58257371,,,,,,,184.85,,
1978-07-19,122.8,87.30627171,115.3403539,60.27495793,,,,,,,185.7,,
1978-07-20,123.75,90.75007982,113.3766412,69.00763945,,,,,,,188.4,,
1978-07-21,123.6,92.45808998,108.0413961,66.10897504,,,,,,,191.75,,
1978-07-24,123.59,93.45570989,103.7414127,65.90551002,,,,,,,195.2,,
1978-07-25,123.79,95.13856776,104.4885638,67.90479962,,,,,,,193.3,,
1978-07-26,124.48,96.42666372,104.3219017,74.35382526,,,,,,,194.3,,
1978-07-27,125.13,97.39618818,103.7676183,79.65797417,,,,,,,194.05,,
1978-07-28,125.62,98.11640037,103.1026459,83.27380588,,,,,,,201.3,,
1978-07-31,126.32,98.64578352,102.4623642,87.92330128,,,,,,,200.25,,
1978-08-01,126.81,99.03153342,101.9041985,90.85930542,,,8.39,,,,205.1,,
1978-08-02,128.16,99.31058522,101.4445472,97.57277677,,,,,,,203.25,,
1978-08-03,129.02,99.51120988,101.0797526,100.9867799,,,,,,,202.2,,
1978-08-04,129.71,99.65468641,100.7976491,103.4059885,,,,,,,201.55,,
1978-08-07,130.21,99.75682193,100.5836421,105.030746,,,,,,,204.05,,
1978-08-08,130.49,99.82923529,100.4236787,105.9180434,,,,,,,206.95,,
1978-08-09,131.64,99.88039285,100.3055085,109.1890408,,,,,,,207.95,,
1978-08-10,131.58,99.66579267,99.34185002,107.831865,,,,,,,206.5,,
1978-08-11,132,99.73286224,99.73856484,109.0292175,,,,,,,211.15,,
1978-08-14,132.11,99.79235291,99.94393089,109.3438976,,,,,,,213.5,,
1978-08-15,131.95,98.69119988,96.01410629,105.2251692,,,,,,,213.2,,
1978-08-16,132.77,98.92255338,98.16239035,108.0121722,,,,,,,215.75,,
1978-08-17,134.14,99.14509345,99.32136211,111.7134375,,,,,,,209,,
1978-08-18,134.71,99.33898977,99.91186488,112.9959434,,,,,,,211.75,,
1978-08-21,133.77,92.82484507,76.82592088,92.72726935,,,,,,,204.9,,
1978-08-22,133.87,88.10000103,68.28842883,93.19431105,,,,,,,207.4,,
1978-08-23,134.73,90.30418808,85.90886962,97.02148876,,,,,,,200.2,,
1978-08-24,135.28,92.36113921,95.3058578,99.22545169,,,,,,,203,,
1978-08-25,135.84,94.12410202,100.0038683,101.3266259,,,,,,,198,,
1978-08-28,135.24,91.21741328,86.89057459,88.81510551,,,,,,,,,
1978-08-29,134.63,80.08314585,50.08405794,77.05707914,,,,,,,199.7,,
1978-08-30,134.75,72.14091041,37.28577786,77.87465426,,,,,,,204.8,,
1978-08-31,135.01,68.64690107,42.48431145,79.68754674,,,,,,,208.7,,
1978-09-01,135.35,69.50551074,58.57074011,82.03675701,,,8.56,,,,208,,
1978-09-05,135.46,69.0601893,62.47950038,82.80455145,,,,,,,209.45,,
1978-09-06,136.48,75.78946526,89.32231069,89.30921276,,,,,,,212,,
1978-09-07,137.09,81.47031399,102.4388585,92.62663758,,,,,,,210.5,,
1978-09-08,138.36,86.05398965,107.9974511,98.40249381,,,,,,,205.9,,
1978-09-11,138.95,89.64073554,109.579331,100.670246,,,,,,,205.65,,
1978-09-12,139.24,92.3858742,109.2180186,101.7437127,,,,,,,208,,
1978-09-13,139.25,94.45194981,108.033211,101.782065,,,,,,,209.7,,
1978-09-14,138.34,90.80147047,88.46590273,81.61489756,,,,,,,209.25,,
1978-09-15,137.36,81.71189244,57.8201635,63.44550524,,,,,,,212.15,,
1978-09-18,135.65,63.02276681,4.354088267,38.91802192,,,,,,,210,,
1978-09-19,134.06,47.71395911,-19.89239942,21.9877237,,,,,,,211.45,,
1978-09-20,132.66,35.60849356,-28.45834957,10.17098394,,,,,,,213.6,,
1978-09-21,132.1,26.27178737,-29.10339969,5.967216452,,,,,,,215.65,,
1978-09-22,132.3,19.82465331,-23.98077537,8.419175486,,,,,,,214.35,,
1978-09-25,132.11,14.47680085,-20.79554462,6.864601527,,,,,,,218.4,,
1978-09-26,132.92,13.39613202,-6.941712806,17.13667373,,,,,,,218.25,,
1978-09-27,132.01,9.967261685,-8.773836561,9.148309749,,,,,,,214.8,,
1978-09-28,132.11,7.946346405,-6.47649092,10.44538893,,,,,,,217.9,,
1978-09-29,132.89,15.39927954,26.82019373,20.33253293,,,,,,,217.1,,
1978-10-02,133.3,34.45323774,87.79859032,25.23694141,,,8.96,,,,217.1,,
1978-10-03,133.11,46.93159671,104.8001704,23.15780728,,,,,,,221.4,,
1978-10-04,133.1,56.56523775,109.5836272,23.0426768,,,,,,,223.5,,
1978-10-05,133.54,67.39559357,120.9806779,28.95969747,,,,,,,222.7,,
1978-10-06,134,75.83179687,123.7148473,34.88398395,,,,,,,223.1,,
1978-10-09,134.64,82.26657647,122.2950506,42.56524194,,,,,,,222.45,,
1978-10-10,134.93,87.0968589,119.1868021,45.88021176,,,,,,,225.3,,
1978-10-11,135.27,90.67733344,115.6734914,49.72304855,,,,,,,226.3,,
1978-10-12,135.57,93.30450729,112.3705209,53.06282226,,,,,,,225.55,,
1978-10-13,135.58,95.21608375,109.5280317,53.17755246,,,,,,,224.5,,
1978-10-16,133.94,81.90187904,55.77234123,27.49901678,,,,,,,223.4,,
1978-10-17,130.96,63.12080508,3.103351274,-0.750564777,,,,,,,227.75,,
1978-10-18,128.92,47.76023831,-20.64990551,-12.9390415,,,,,,,229,,
1978-10-19,127.22,35.6266266,-28.91247459,-20.72269636,,,,,,,225.65,,
1978-10-20,123.82,26.27539622,-29.37223033,-31.91288213,,,,,,,227.95,,
1978-10-23,121.94,19.19980536,-26.31298507,-36.44969116,,,,,,,226.75,,
1978-10-24,121.14,13.9217866,-22.0296555,-38.18630524,,,,,,,225.8,,
1978-10-25,121.16,10.05991401,-17.57048852,-37.95225057,,,,,,,230.9,,
1978-10-26,118,7.21036862,-13.72869612,-44.08802029,,,,,,,233.7,,
1978-10-27,115.25,5.142751932,-10.49582216,-48.03013455,,,,,,,234.5,,
1978-10-30,112.4,3.652394301,-7.892786823,-51.21905009,,,,,,,242.75,,
1978-10-31,111.12,2.584191542,-5.858905916,-52.45106556,,,,,,,242.6,,
1978-11-01,114.65,7.999030276,17.31457838,-22.70088634,,,8.86,,,,227.5,,
1978-11-02,114.63,13.63735263,32.39093257,-22.74789786,,,,,,,221.5,,
1978-11-03,115.49,20.69599747,47.71939954,-16.0268477,,,,,,,215.2,,
1978-11-06,115.08,25.46234721,50.88992258,-17.21920902,,,,,,,210,,
1978-11-07,112.83,25.89236087,39.68118272,-23.31451254,,,,,,,216.35,,
1978-11-08,112.99,29.95420161,47.00321438,-21.97050748,,,,,,,218.8,,
1978-11-09,113.88,37.71166703,65.62983698,-14.38815596,,,,,,,213.7,,
1978-11-10,114.84,48.86855772,90.7198694,-6.478204632,,,,,,,206.25,,
1978-11-13,113,40.35912458,40.01119759,-12.93134553,,,,,,,208.1,,
1978-11-14,110.88,31.38269852,8.767669866,-19.31971667,,,,,,,211,,
1978-11-15,111.44,26.60565497,3.355531777,-14.71150504,,,,,,,204.15,,
1978-11-16,112.21,27.21365483,17.10859289,-8.387398399,,,,,,,196.3,,
1978-11-17,113.69,36.71041815,55.39979547,3.09252527,,,,,,,197.95,,
1978-11-20,114.51,49.33823732,90.25247389,9.0778161,,,,,,,198.85,,
1978-11-21,114.56,59.93434382,106.8817284,9.451153887,,,,,,,200.2,,
1978-11-22,115.37,69.88109819,118.2216764,15.61248151,,,,,,,199,,
1978-11-24,116.17,77.64842255,121.2370225,21.51027427,,,,,,,202.7,,
1978-11-27,115.97,82.74391568,117.2769485,20.25736902,,,,,,,198.4,,
1978-11-28,115.6,84.66805961,106.7449358,17.86074629,,,,,,,196.15,,
1978-11-29,114.09,76.89347638,68.49545643,8.678802078,,,,,,,195.6,,
1978-11-30,114.69,68.579988,43.59725706,13.87200939,,,,,,,193.4,,
1978-12-01,116.19,75.00704109,78.58330835,25.87225476,,,9.15,,,,194.65,,
1978-12-04,116.57,80.64050456,96.51229688,28.72736157,,,,,,,199.25,,
1978-12-05,117.67,85.29532116,104.8682588,36.7021861,,,,,,,196.4,,
1978-12-06,118.45,88.99798174,108.041102,41.99426817,,,,,,,196.25,,
1978-12-07,118.55,91.86605513,108.5577988,42.67812976,,,,,,,198.3,,
1978-12-08,118.77,94.04452607,107.8365752,44.25670321,,,,,,,202,,
1978-12-11,119.15,95.67445471,106.6453009,47.04618624,,,,,,,207,,
1978-12-12,118.5,93.6408189,94.04215247,40.42831326,,,,,,,201.9,,
1978-12-13,118.13,87.40523112,72.01692846,36.7290367,,,,,,,202.85,,
1978-12-14,118.15,81.24884194,58.16371766,36.91056724,,,,,,,204,,
1978-12-15,117.41,62.68054097,4.717226402,29.2162111,,,,,,,205.6,,
1978-12-18,114.33,47.46345821,-19.56090598,5.016417983,,,,,,,212.9,,
1978-12-19,114.73,37.27076056,-21.72316567,9.139365838,,,,,,,216.3,,
1978-12-20,115.3,32.14950014,-10.150614,14.962973,,,,,,,216.6,,
1978-12-21,115.85,31.07300196,7.231699413,20.44825573,,,,,,,212.6,,
1978-12-22,116.93,37.49366589,41.62467445,30.48295977,,,,,,,215.1,,
1978-12-26,117.68,48.74161479,78.92699131,36.86308648,,,,,,,,,
1978-12-27,117.33,56.03293796,89.35393416,33.52744911,,,,,,,220.5,,
1978-12-28,117.3,64.02313309,100.659119,33.23001212,,,,,,,220.65,,
1978-12-29,117.98,72.83212542,113.1725992,39.57185447,,,,,,,226,,
1979-01-02,117.84,78.8086209,113.9200965,38.00253091,,,8.95,,,,226.8,,
1979-01-03,119.11,84.29807127,115.577435,49.29466657,,,,,,,218.6,,
1979-01-04,120.66,88.48248574,114.5832038,60.50606467,,,,,,,223.15,,
1979-01-05,122.05,91.62194931,112.5209672,68.72655331,,,,,,,225.5,,
1979-01-08,121.92,93.33997384,108.0845441,67.09320097,,,,,,,223.1,,
1979-01-09,122.66,95.14763677,107.0390792,71.32792199,,,,,,,224,,
1979-01-10,122.28,94.91473793,100.2782121,66.25547249,,,,,,,220.7,,
1979-01-11,122.76,96.16398448,101.9688379,69.22284748,,,,,,,220.65,,
1979-01-12,123.74,97.14542912,102.5014674,74.86596181,,,,,,,217.6,,
1979-01-15,124.47,97.89880128,102.4602508,78.68786805,,,,,,,216.85,,
1979-01-16,123.74,94.20929876,87.26626726,68.35900899,,,,,,,220.65,,
1979-01-17,123.59,87.67298636,67.86068958,66.26435561,,,,,,,227.25,,
1979-01-18,124.31,88.57771395,80.93338454,70.89019126,,,,,,,231.75,,
1979-01-19,124.65,90.94612575,93.04499055,72.99424871,,,,,,,230.55,,
1979-01-22,124.66,93.00473925,99.20070539,73.05844843,,,,,,,235,,
1979-01-23,125.46,94.69692977,102.0253892,78.09463013,,,,,,,230,,
1979-01-24,125.34,94.61221952,98.06467358,76.00857208,,,,,,,236.1,,
1979-01-25,126.42,95.88622527,100.7974667,82.49431665,,,,,,,233.85,,
1979-01-26,127.04,96.90953613,101.923434,85.77845579,,,,,,,235.45,,
1979-01-29,126.77,95.9685954,96.12319249,80.88649347,,,,,,,235.2,,
1979-01-30,126.51,92.55369426,84.09373998,76.12763986,,,,,,,233.5,,
1979-01-31,125.82,82.67686875,53.75482783,64.04496952,,,,,,,233.7,,
1979-02-01,125.76,73.93229421,37.60983739,63.01501496,,,9.17,,,,229.35,,
1979-02-02,125.82,62.97023959,17.40387464,63.56474671,,,,,,,230.3,,
1979-02-05,124.34,47.96426713,-12.33384651,39.65852654,,,,,,,243.1,,
1979-02-06,124.31,35.96558302,-24.18018407,39.2317386,,,,,,,244.5,,
1979-02-07,122.8,26.63665864,-26.75853587,20.20223689,,,,,,,251.6,,
1979-02-08,123.41,22.9453389,-12.98055768,27.93762008,,,,,,,250.5,,
1979-02-09,123.76,22.79824606,4.467565673,32.19528073,,,,,,,246.75,,
1979-02-12,124.05,26.52256037,26.66800594,35.70528263,,,,,,,244.25,,
1979-02-13,124.89,36.0108453,59.80428042,45.19857121,,,,,,,240.6,,
1979-02-14,124.61,41.85579487,68.36488634,41.18046659,,,,,,,240.65,,
1979-02-15,124.93,55.36582026,102.3954295,44.83645257,,,,,,,247.75,,
1979-02-16,125.57,66.3296293,117.2539565,51.7718855,,,,,,,247.05,,
1979-02-20,125.83,74.94358561,121.94064,54.46315226,,,,,,,247,,
1979-02-21,125.76,80.91326513,119.3359911,53.23392119,,,,,,,250.75,,
1979-02-22,125.45,81.92915837,103.6802544,47.69044394,,,,,,,252.35,,
1979-02-23,125.04,76.56558698,74.03220656,40.60397967,,,,,,,251,,
1979-02-26,124.9,64.77704627,34.03900427,38.20803505,,,,,,,248.6,,
1979-02-27,122.64,49.6990795,-3.36485843,8.605740758,,,,,,,247.9,,
1979-02-28,122.56,37.47564099,-19.61492425,7.794442275,,,,,,,251.3,,
1979-03-01,123.33,33.11179723,-6.343094774,19.60477443,,,9.11,,,,248.8,,
1979-03-02,123.67,32.42016783,10.96364833,24.45521096,,,,,,,248,,
1979-03-05,124.72,39.73887455,47.30738158,37.91165388,,,,,,,238.15,,
1979-03-06,124.43,45.45528755,63.53057357,33.96898186,,,,,,,239.75,,
1979-03-07,125.61,57.97800778,98.32245138,47.22176672,,,,,,,242.25,,
1979-03-08,127.05,68.21277147,113.9719025,59.93019126,,,,,,,239.2,,
1979-03-09,127.25,76.29346961,119.3747805,61.50308279,,,,,,,241,,
1979-03-12,127.19,82.23465711,118.6282813,60.55625399,,,,,,,240,,
1979-03-13,127.69,86.99125829,117.0795733,64.77107545,,,,,,,239.1,,
1979-03-14,127.59,89.99792741,112.5587577,63.03200625,,,,,,,239.5,,
1979-03-15,127.85,92.72196199,110.8124636,65.36724282,,,,,,,240.1,,
1979-03-16,128.55,94.74131492,108.834948,71.30191709,,,,,,,244,,
1979-03-19,129.14,96.22310345,106.9743913,75.81776949,,,,,,,242.25,,
1979-03-20,128.79,93.57990653,92.34755817,68.98668384,,,,,,,242.1,,
1979-03-21,129.44,94.97920845,97.86128907,74.21351282,,,,,,,239.9,,
1979-03-22,130.08,96.15898614,100.5494707,78.85902855,,,,,,,242.85,,
1979-03-23,130.58,97.1101111,101.6831658,82.20744799,,,,,,,242.5,,
1979-03-26,130.11,94.36080684,89.77407352,72.74620923,,,,,,,245.25,,
1979-03-27,130.78,95.51203347,96.09673338,77.73384025,,,,,,,244.35,,
1979-03-28,130.87,96.52235269,99.34050072,78.3843057,,,,,,,244.4,,
1979-03-29,131.29,97.35778872,100.8554528,81.42259694,,,,,,,241.5,,
1979-03-30,131.76,98.02267265,101.4337145,84.6403352,,,,,,,240.1,,
1979-04-02,131.36,94.70646203,88.12145642,75.78939952,,,9.35,,,,239.7,,
1979-04-03,132.33,95.73647035,95.01898832,82.83873634,,,,,,,240,,
1979-04-04,132.75,96.66797733,98.6380038,85.53489594,,,,,,,239.75,,
1979-04-05,133.37,97.45220518,100.397788,89.23938232,,,,,,,240.65,,
1979-04-06,133.75,98.0838392,101.1357157,91.36398445,,,,,,,239.75,,
1979-04-09,133.74,98.5003117,101.0674312,91.12596991,,,,,,,240.2,,
1979-04-10,134.22,98.89062286,101.1499605,93.88001096,,,,,,,239.75,,
1979-04-11,133.57,94.13685357,83.38209916,78.53406349,,,,,,,238.35,,
1979-04-12,133.54,89.91717517,73.99060197,77.84593476,,,,,,,233.95,,
1979-04-16,132.48,71.34532527,16.95241392,55.68897765,,,,,,,,,
1979-04-17,132.26,54.28207718,-15.57249872,51.61526566,,,,,,,231.9,,
1979-04-18,132.91,48.03668397,-2.504087021,58.94308625,,,,,,,233.2,,
1979-04-19,133.18,46.66957607,17.98142082,61.7953672,,,,,,,240.9,,
1979-04-20,133.67,51.64743916,49.74801927,66.75690259,,,,,,,236.4,,
1979-04-23,133.87,58.38198938,74.26865499,68.71648916,,,,,,,236.85,,
1979-04-24,134.29,67.9834732,99.93051555,72.72963767,,,,,,,239.7,,
1979-04-25,134.78,75.80819121,111.3435074,77.08340261,,,,,,,241.8,,
1979-04-26,134.65,80.82743793,111.1432128,73.95661326,,,,,,,242.2,,
1979-04-27,134.37,82.14617088,100.6008907,67.19170115,,,,,,,243.7,,
1979-04-30,133.82,75.11559371,66.76651068,54.7869242,,,,,,,245.3,,
1979-05-01,133.79,66.70992659,41.5212173,54.1276397,,,9.06,,,,247.3,,
1979-05-02,133.99,57.73215577,22.69337407,56.90039927,,,,,,,246.3,,
1979-05-03,134.2,53.32729077,24.7957374,59.80129233,,,,,,,246.5,,
1979-05-04,133.72,40.84274719,-4.634388441,48.25014746,,,,,,,248.45,,
1979-05-07,130.6,30.75597813,-17.19951232,2.861827108,,,,,,,,,
1979-05-08,129.6,22.85563876,-20.8729549,-5.662094176,,,,,,,248.95,,
1979-05-09,130.34,20.25233403,-8.12022463,5.907090246,,,,,,,247.95,,
1979-05-10,129.71,15.65271502,-10.03261184,0.402490297,,,,,,,252.25,,
1979-05-11,129.69,12.03833147,-9.840290826,0.228377704,,,,,,,251.5,,
1979-05-14,128.99,8.876955092,-9.965797,-5.75988948,,,,,,,251,,
1979-05-15,129.01,6.570876616,-8.61569562,-5.404635702,,,,,,,255.5,,
1979-05-16,129.35,6.464534354,-1.394607422,0.785662078,,,,,,,256.5,,
1979-05-17,130.44,24.86712619,66.9440349,18.40028525,,,,,,,256.8,,
1979-05-18,131.01,42.49836279,107.6149086,26.35703195,,,,,,,256.4,,
1979-05-21,131.16,56.72353874,124.8447516,28.40973268,,,,,,,262,,
1979-05-22,131.9,67.85433486,129.7419316,38.08166179,,,,,,,265.4,,
1979-05-23,132.12,76.37309593,128.613797,40.80059539,,,,,,,264.15,,
1979-05-24,132.1,82.64242849,124.4361104,40.48065088,,,,,,,263.75,,
1979-05-25,132.68,87.42841509,120.2902226,47.88579538,,,,,,,270.5,,
1979-05-29,132.46,89.48422821,111.0546647,44.03256578,,,,,,,273.8,,
1979-05-30,131.39,79.50279038,65.33441404,27.36369309,,,,,,,270.25,,
1979-05-31,131.42,66.97640597,28.57625681,27.81470489,,,,,,,274.6,,
1979-06-01,131.76,60.01135338,23.39864731,33.01620259,,,8.81,,,,275.1,,
1979-06-04,131.95,55.50873754,25.94584491,35.89886791,,,,,,,272.9,,
1979-06-05,133.02,64.73873158,73.03227038,50.27114062,,,,,,,274.75,,
1979-06-06,133.62,72.75886987,96.95598499,57.00374843,,,,,,,280,,
1979-06-07,134.55,79.35016801,107.9269709,66.02186278,,,,,,,276.05,,
1979-06-08,134.96,84.57405963,111.9221901,69.56655184,,,,,,,280,,
1979-06-11,135.04,88.60978261,112.3731553,70.26203685,,,,,,,282.35,,
1979-06-12,135.92,91.66901698,111.1987893,77.42898314,,,,,,,277.75,,
1979-06-13,136.01,93.95434148,109.4325389,78.11458744,,,,,,,276.6,,
1979-06-14,136.02,95.64178109,107.5994788,78.19542951,,,,,,,279,,
1979-06-15,136.25,96.8760008,105.9403989,80.1204151,,,,,,,280,,
1979-06-18,135.85,94.39184825,92.71366595,70.3526152,,,,,,,278,,
1979-06-19,136.05,92.98643217,88.63380082,72.37166827,,,,,,,280.3,,
1979-06-20,136.45,94.44827766,95.9265757,76.28768783,,,,,,,281.35,,
1979-06-21,136.71,95.7148448,99.62041168,78.72661501,,,,,,,282.3,,
1979-06-22,137.24,96.75389189,101.304293,83.37430849,,,,,,,283.45,,
1979-06-25,136.89,91.98084569,82.32343077,74.08584931,,,,,,,283.85,,
1979-06-26,136.53,82.1973515,52.90990855,65.02782521,,,,,,,281.45,,
1979-06-27,137.4,85.50266354,79.12222219,74.1633397,,,,,,,281.8,,
1979-06-28,138.08,88.58250628,93.09189245,80.07242699,,,,,,,275.9,,
1979-06-29,138.13,91.21993569,100.0682023,80.48734564,,,,,,,277.5,,
1979-07-02,137.03,78.81742469,52.23528049,55.73168121,,,9.01,,,,282.5,,
1979-07-03,137.03,67.65617155,26.46196661,55.73168121,,,,,,,281.35,,
1979-07-05,137.79,69.20603999,52.4836086,64.38122141,,,,,,,288.25,,
1979-07-06,138.64,75.67753263,83.49504853,72.45353615,,,,,,,290.25,,
1979-07-09,139.15,81.25624795,99.11179422,76.69100369,,,,,,,287.85,,
1979-07-10,138.97,83.93152365,99.54748602,72.69716876,,,,,,,290.5,,
1979-07-11,138.85,84.70466347,94.44549421,69.96134472,,,,,,,290.3,,
1979-07-12,138.68,83.39346531,84.98588528,65.98382433,,,,,,,290.75,,
1979-07-13,138.52,80.51541988,74.11651628,62.17654749,,,,,,,287.45,,
1979-07-16,138.89,81.97776184,82.43416494,66.5973493,,,,,,,291.7,,
1979-07-17,137.86,64.91441457,22.48424795,44.26843462,,,,,,,296.3,,
1979-07-18,137.26,49.54609652,-10.08978192,33.6403962,,,,,,,302.15,,
1979-07-19,137.57,40.85552586,-10.68884,38.38176653,,,,,,,299.15,,
1979-07-20,137.98,39.98781491,12.04635459,44.38216332,,,,,,,298.75,,
1979-07-23,137.57,34.70702468,7.534318948,36.84615065,,,,,,,304.9,,
1979-07-24,138.02,36.75179615,28.27737196,43.57636912,,,,,,,305.25,,
1979-07-25,138.97,50.61863202,81.04850961,55.76928976,,,,,,,303.35,,
1979-07-26,139.52,62.26848885,106.6080697,61.77091094,,,,,,,305.2,,
1979-07-27,140.02,71.63859313,117.2336442,66.77543532,,,,,,,305.8,,
1979-07-30,140.54,78.95435135,120.0412725,71.57508304,,,,,,,301.4,,
1979-07-31,141.33,84.54420485,119.0622992,78.02992072,,,,,,,296.45,,
1979-08-01,141.9,88.74589476,116.5091667,82.13862462,,,9.24,,,,290.1,,
1979-08-02,142.54,91.86376863,113.5400893,86.3147725,,,,,,,291.5,,
1979-08-03,142.63,94.15351606,110.716045,86.88450538,,,,,,,286.5,,
1979-08-06,142.41,94.48502892,103.5950755,81.67709806,,,,,,,282.7,,
1979-08-07,143.3,95.91302353,104.0380333,87.78215313,,,,,,,285.1,,
1979-08-08,144.06,97.0017963,103.7862331,92.17661084,,,,,,,289,,
1979-08-09,144.27,97.81882905,103.2536293,93.31296119,,,,,,,297.1,,
1979-08-10,145.07,98.42430704,102.6554022,97.33865924,,,,,,,303.75,,
1979-08-13,146.07,98.86848537,102.0944788,101.5422784,,,,,,,298.75,,
1979-08-14,146.3,99.19162181,101.6124596,102.4214493,,,,,,,292,,
1979-08-15,147.14,99.4250578,101.2190667,105.4094308,,,,,,,301.85,,
1979-08-16,147.44,99.5926896,100.9087735,106.39315,,,,,,,297.85,,
1979-08-17,147.84,99.71244933,100.6698906,107.6755032,,,,,,,300.55,,
1979-08-20,147.95,99.79762595,100.4892882,108.028961,,,,,,,298.75,,
1979-08-21,147.99,99.85796823,100.354655,108.1643471,,,,,,,300.5,,
1979-08-22,148.74,99.90056833,100.255412,110.5806142,,,,,,,311,,
1979-08-23,149.13,99.93054967,100.1829249,111.7137733,,,,,,,310.05,,
1979-08-24,149.4,99.95159142,100.1303834,112.4761486,,,,,,,314.75,,
1979-08-27,149.51,99.96632203,100.0925446,112.7909347,,,,,,,,,
1979-08-28,149.54,99.97661097,100.0654446,112.8812521,,,,,,,316.75,,
1979-08-29,150.04,99.98378261,100.0461285,114.3549994,,,,,,,315.2,,
1979-08-30,150.06,99.98877194,100.0324182,114.4128041,,,,,,,318.95,,
1979-08-31,150.44,99.99223698,100.0227227,115.508382,,,,,,,315.1,,
1979-09-04,148.49,77.77241734,22.23811109,63.61033486,,,9.44,,,,325,,
1979-09-05,146.03,59.25556223,-14.80372865,26.81361571,,,,,,,329,,
1979-09-06,146.87,48.67470173,-14.80709497,36.30271349,,,,,,,335.5,,
1979-09-07,148.07,46.72706217,10.11706493,47.91582527,,,,,,,329.15,,
1979-09-10,148.91,50.04218674,40.02499954,54.92991362,,,,,,,336.3,,
1979-09-11,148.39,50.59126091,46.95535274,48.19664874,,,,,,,339.5,,
1979-09-12,148.66,52.52066902,55.5262352,50.58985619,,,,,,,337.1,,
1979-09-13,149.33,57.54507337,71.60886733,56.3480862,,,,,,,332.95,,
1979-09-14,150.56,67.29203026,98.69131948,65.58291942,,,,,,,345.8,,
1979-09-17,150.46,74.76767318,109.1564251,64.11064809,,,,,,,351.75,,
1979-09-18,149.19,72.88852446,85.3850286,46.76870556,,,,,,,375.75,,
1979-09-19,149.44,69.19545919,66.21104808,48.98944229,,,,,,,369,,
1979-09-20,150.2,72.28795651,78.52699426,55.4973366,,,,,,,380,,
1979-09-21,150.65,78.58483368,97.44654548,59.12777078,,,,,,,369,,
1979-09-24,150.12,77.84442738,85.42426755,51.61138532,,,,,,,380.4,,
1979-09-25,149.27,61.93176265,25.94002089,40.5020642,,,,,,,376.7,,
1979-09-26,149.88,57.87161535,29.72537622,46.40399865,,,,,,,373.75,,
1979-09-27,150.37,62.34621058,59.4595791,50.91552528,,,,,,,395.5,,
1979-09-28,149.98,60.45170287,54.27211786,45.56945932,,,,,,,397.25,,
1979-10-01,149.59,52.03364608,27.89871158,40.31680749,,,10.72,,,,414.75,,
1979-10-02,150.01,51.85054583,39.32532796,44.8074307,,,,,,,426,,
1979-10-03,150.51,60.01765802,74.17282955,49.94646446,,,,,,,402,,
1979-10-04,151.42,69.21718227,99.29357867,58.4106338,,,,,,,384,,
1979-10-05,152.29,76.7261728,110.5368473,65.43874076,,,,,,,385,,
1979-10-08,150.98,71.86758972,76.62646927,46.83872248,,,,,,,372,,
1979-10-09,145.2,56.0027671,18.72015035,0.702215355,,,,,,,385.8,,
1979-10-10,139.31,42.72920515,-9.096008102,-20.67314615,,,,,,,413,,
1979-10-11,140.09,33.4175426,-15.77422041,-14.44516284,,,,,,,401.5,,
1979-10-12,140.71,27.29512159,-12.60681245,-9.508933018,,,,,,,395,,
1979-10-15,138.39,20.34282937,-16.9888682,-16.83097246,,,,,,,402.9,,
1979-10-16,138.34,14.99260734,-17.04879651,-16.97992499,,,,,,,394.25,,
