time,close,logp,logret,vol_1m,trend_logp,price_cycle,price_cycle_z,vol_12m,vol_z,wave_7y,wave_7y_phase,wave_7y_amp,vol_wave_10y,vol_wave_10y_phase,vol_wave_10y_amp,risk_multiplier
1983-04-30,293.06,5.680377366209879,0.07899682517175943,0.07899682517175943,4.808887987092134,0.8714893791177456,2.4500227886758097,0.054911283175033576,0.5233899013530738,,,,,,,0.85
1983-05-31,308.73,5.73246710851611,0.05208974230623031,0.05208974230623031,4.8165844797706665,0.9158826287454431,2.56204763417883,0.05642540991272127,0.611456177808417,,,,,,,0.85
1983-06-30,318.7,5.764250221423291,0.03178311290718128,0.03178311290718128,4.826162210970605,0.9380880104526863,2.5323485993016943,0.05562431428655793,0.559244648638917,,,,,,,0.85
1983-07-31,303.96,5.716896113801584,-0.047354107621706554,0.047354107621706554,4.834736014720531,0.8821600990810534,2.106562438994543,0.05762640844897186,0.677090308774798,,,,,,,0.85
1983-08-31,292.42,5.678191124989292,-0.03870498881229256,0.03870498881229256,4.843281595030056,0.8349095299592362,1.7763352904809604,0.05584635913832462,0.5646312250505366,,,,,,,0.85
1983-09-30,296.65,5.692552992704652,0.014361867715360077,0.014361867715360077,4.8514584501207905,0.8410945425838614,1.7533266028098677,0.05250772166596832,0.3576080842133926,,,,,,,1.0
1983-10-31,274.55,5.615133393724881,-0.07741959897977058,0.07741959897977058,4.859067689840566,0.7560657038843157,1.2593051450828119,0.04854476821115091,0.11256423755499814,,,,,,,1.0
1983-11-30,285.67,5.654837298473027,0.039703904748146,0.039703904748146,4.8683740974741125,0.7864632009989148,1.3943558370730171,0.04447683355564114,-0.1389282825704131,,,,,,,1.0
1983-12-31,278.6,5.629777061345705,-0.025060237127322083,0.025060237127322083,4.877590142445239,0.752186918900466,1.186168891499036,0.046529322759664,-0.011122058412242656,,,,,,,1.0
1984-01-31,268.43,5.592590172323767,-0.03718688902193801,0.03718688902193801,4.88625222906549,0.7063379432582773,0.9246545361381678,0.04410023115803896,-0.16226029678826098,,,,,,,1.0
1984-02-29,252.57,5.5316884380176825,-0.0609017343060847,0.0609017343060847,4.894457872117183,0.6372305659004995,0.5441256090817237,0.04514069251972389,-0.09651944997552114,,,,,,,1.0
1984-03-31,250.78,5.524576060762392,-0.0071123772552903475,0.0071123772552903475,4.902790013776948,0.6217860469854442,0.45587241699010866,0.042556282164423496,-0.2582887227542077,,,,,,,1.0
1984-04-30,247.44,5.511168128376815,-0.013407932385577581,0.013407932385577581,4.911513934620866,0.5996541937559483,0.33176803087249834,0.03709054109890834,-0.6008042109702735,,,,,,,1.05
1984-05-31,232.82,5.450265622820095,-0.06090250555671961,0.06090250555671961,4.920395118853763,0.5298705039663316,-0.05340443928839034,0.03782493803644912,-0.551173004265938,,,,,,,1.05
1984-06-30,239.65,5.47917952560564,0.028913902785545176,0.028913902785545176,4.929969890850942,0.549209634754698,0.05380990863880988,0.03758583719297944,-0.5589330340058826,,,,,,,1.05
1984-07-31,229.7,5.436774109695053,-0.04240541591058733,0.04240541591058733,4.939873405309223,0.4969007043858298,-0.23747256019519544,0.03717344621705284,-0.577104052998539,,,,,,,1.05
1984-08-31,254.64,5.539850782973837,0.10307667327878445,0.10307667327878445,4.9515964585795205,0.5882543243943168,0.2754609148562302,0.04253775325592716,-0.22864931550047554,,,,,,,1.0
1984-09-30,249.94,5.521220889057638,-0.018629893916199514,0.018629893916199514,4.964111287636706,0.5571096014209314,0.09819011524452857,0.042893422105997114,-0.19645656718044233,,,,,,,1.0
1984-10-31,247.03,5.509509786742492,-0.011711102315145716,0.011711102315145716,4.975207873477827,0.5343019132646649,-0.031785449955244766,0.03741771405061171,-0.53372323900806,,,,,,,1.05
1984-11-30,242.53,5.491125414066127,-0.018384372676364613,0.018384372676364613,4.986447745590959,0.5046776684751686,-0.20063361924430576,0.03564108637796326,-0.636231033878917,,,,,,,1.05
1984-12-31,247.35,5.510804337673718,0.01967892360759027,0.01967892360759027,4.998276614628224,0.5125277230454941,-0.15426431691371337,0.035192643584652274,-0.6524340092916103,,,,,,,1.05
1985-01-31,278.7,5.630135934487902,0.11933159681418459,0.11933159681418459,5.009816518784302,0.6203194157036007,0.4690260803213352,0.04203803590067282,-0.1878531140930669,,,,,,,1.0
1985-02-28,284.2,5.649678215663,0.01954228117509782,0.01954228117509782,5.0211433419052565,0.6285348737577436,0.5130367326157378,0.03859141480642392,-0.40434411508978907,,,,,,,1.0
1985-03-31,279.2,5.631928370888217,-0.017749844774782808,0.017749844774782808,5.032023998169284,0.5999043727189335,0.34264319819365274,0.03947787043304829,-0.3284512762124782,,,,,,,1.0
1985-04-30,280.6,5.6369301676683605,0.005001796780143231,0.005001796780143231,5.042635015823605,0.5942951518447552,0.3075167909115486,0.038777359132595425,-0.3632718093270239,,,,,,,1.0
1985-05-31,290.8,5.672635745659364,0.0357055779910036,0.0357055779910036,5.053073274521921,0.619562471137443,0.45418554412526374,0.03667761516878576,-0.5029991678489063,,,,,,,1.05
1985-06-30,296.2,5.6910349018336985,0.018399156174334408,0.018399156174334408,5.0632807488930975,0.627754152940601,0.4993529887403111,0.0358013862845182,-0.5567558724409671,,,,,,,1.05
1985-07-31,301.3,5.708106446136256,0.017071544302557307,0.017071544302557307,5.074005576375102,0.6341008697611539,0.5333733334427887,0.03369023031718236,-0.7076315652285793,,,,,,,1.05
1985-08-31,297.7,5.69608626802173,-0.012020178114525493,0.012020178114525493,5.08505984171916,0.61102642630257,0.39204532164959505,0.026102189053494113,-1.2858525027568286,,,,,,,1.05
1985-09-30,280.3,5.635860458170742,-0.06022580985098802,0.06022580985098802,5.096121056881107,0.5397394012896353,-0.03841739045943075,0.029568515381393157,-0.9982727808333514,,,,,,,1.05
1985-10-31,292.5,5.678464666671911,0.04260420850116908,0.04260420850116908,5.107244299575957,0.5712203670959548,0.15197963826845903,0.0321429408968951,-0.7797055958567182,,,,,,,1.05
1985-11-30,314.0,5.749392985908253,0.07092831923634169,0.07092831923634169,5.1187649661513275,0.6306280197569256,0.511315360389879,0.03652160311022653,-0.4205225512564049,,,,,,,1.0
1985-12-31,324.9,5.783517442675055,0.034124456766801536,0.034124456766801536,5.130695735457446,0.6528217072176083,0.6424575886046695,0.0377253975401608,-0.3162786980167739,,,,,,,1.0
1986-01-31,335.8,5.81651574464344,0.03299830196838549,0.03299830196838549,5.141946011111022,0.6745697335324179,0.76960871445891,0.030530956303010875,-0.8791741645328578,,,,,,,1.05
1986-02-28,359.5,5.884714177161102,0.06819843251766144,0.06819843251766144,5.153462842634041,0.7312513345270606,1.1058439228505181,0.03458563558155784,-0.5469984973231035,,,,,,,1.05
1986-03-31,374.7,5.926125705799642,0.04141152863854014,0.04141152863854014,5.165291599022047,0.7608341067775948,1.270204494650007,0.03655744257020429,-0.3845513569851501,,,,,,,1.0
1986-04-30,383.2,5.948557046096705,0.022431340297063507,0.022431340297063507,5.177357089702925,0.7711999563937804,1.3147415218554461,0.038009904529947645,-0.2664331175521169,,,,,,,1.0
1986-05-31,400.2,5.991964422149633,0.04340737605292766,0.04340737605292766,5.189975199415353,0.8019892227342797,1.4781120357861413,0.03865172103510798,-0.2153957297673403,,,,,,,1.0
1986-06-30,405.5,6.005120873555468,0.01315645140583488,0.01315645140583488,5.202489882362969,0.8026309911924985,1.4581807913126237,0.03821482897106635,-0.2513380788734222,,,,,,,1.0
1986-07-31,371.4,5.917279648918606,-0.08784122463686206,0.08784122463686206,5.214183535665817,0.7030961132527889,0.8495532181356354,0.044112302332258414,0.21278457443291585,,,,,,,1.0
1986-08-31,382.9,5.947773858483249,0.030494209564642993,0.030494209564642993,5.226277728077637,0.7214961304056118,0.9516349755657431,0.04565180495310154,0.32687337833800945,,,,,,,1.0
1986-09-30,350.7,5.859931157146132,-0.08784270133711658,0.08784270133711658,5.2374962162580285,0.6224349408881036,0.35030587460794765,0.04795321257694559,0.49970589172000457,,,,,,,1.0
1986-10-31,360.8,5.888323788188469,0.028392631042336802,0.028392631042336802,5.249034822684281,0.6392889655041882,0.45004951862908027,0.04676891445537623,0.3926437701510448,,,,,,,1.0
1986-11-30,359.6,5.884992302597465,-0.0033314855910040464,0.0033314855910040464,5.260474947546435,0.6245173550510295,0.3579545182199095,0.041135844984931426,-0.07595732263039905,,,,,,,1.0
1986-12-31,348.8,5.8544986920348245,-0.030493610562640328,0.030493610562640328,5.271064584658604,0.5834341073762204,0.10572918628481477,0.04083327446791799,-0.1094697268585991,,,,,,,1.0
1987-01-31,392.1,5.971516909298286,0.11701821726346129,0.11701821726346129,5.282831017169741,0.6886858921285448,0.7480520301844296,0.047834934075840975,0.45275963241308487,,,,,,,1.0
1987-02-28,425.0,6.052089168924417,0.08057225962613135,0.08057225962613135,5.2953539244022165,0.7567352445222006,1.15491823489012,0.048866086334880134,0.5255916034773254,,,,,,,0.85
1987-03-31,430.1,6.064017739789691,0.011928570865273436,0.011928570865273436,5.308015098854138,0.7560026409355523,1.1380018551022721,0.04640917318710791,0.30406458081419596,,,,,,,1.0
1987-04-30,417.8,6.035002849122465,-0.0290148906672254,0.0290148906672254,5.320315815917904,0.7146870332045614,0.8766502436981388,0.046957802384621404,0.3371362767630975,,,,,,,1.0
1987-05-31,416.5,6.031886461606898,-0.0031163875155675314,0.0031163875155675314,5.3325809679973295,0.6993054936095682,0.7761877884569154,0.04360022000650806,0.026343148009349702,,,,,,,1.0
1987-06-30,424.7,6.0513830373192254,0.01949657571232777,0.01949657571232777,5.344655272188208,0.7067277651310171,0.8157182831715467,0.044128563698715796,0.05607745206636275,,,,,,,1.0
1987-07-31,434.9,6.075116119603592,0.02373308228436688,0.02373308228436688,5.356850830250857,0.7182652893527353,0.8798654457957799,0.03878621850267453,-0.45236712265578066,,,,,,,1.0
1987-08-31,455.0,6.12029741895095,0.04518129934735793,0.04518129934735793,5.369468561356104,0.7508288575948461,1.0707906502827003,0.040010142651234114,-0.3642611684486697,,,,,,,1.0
1987-09-30,444.3,6.096500009941863,-0.02379740900908711,0.02379740900908711,5.381825775902286,0.7146742340395775,0.8409832996845932,0.03467303495723165,-0.9046605755606495,,,,,,,1.05
1987-10-31,323.3,5.778580684731388,-0.3179193252104753,0.3179193252104753,5.391813469231939,0.38676721549944926,-1.175113657673483,0.0588002594712432,1.4265624427134258,,,,,,,0.75
