time,vol_phase,vol_amp,period_months,period_years,phase_fit_r2,months_until_fear,months_until_euphoria,fear_window_24m,fear_window_36m,euphoria_window_24m,euphoria_window_36m,confidence,nasdaq_close,nasdaq_sma,nasdaq_overext,nasdaq_mom_fast,nasdaq_mom_slow,vol_ann,vol_z,trend_break,overext_flag,mom_decel,macro_risk,fear_level,euphoria_level,fear_trigger,euphoria_trigger
1992-09-22,,,,,,,,0,0,0,0,0.0,583.0,587.2535,-0.007243038994233397,0.049693914296002895,0.06425702811244993,0.11072778965457673,-0.6253248039270267,1,0,1,1,0,0,0,0
1992-09-23,,,,,,,,0,0,0,0,0.0,583.0,587.4915,-0.007645216994628834,0.05196679898953427,0.04330708661417337,0.1098424871965529,-0.6518513266184152,1,0,0,1,0,0,0,0
1992-09-24,,,,,,,,0,0,0,0,0.0,585.9,587.75,-0.0031475967673331162,0.048496778811739416,0.03956706884315109,0.10824361614630053,-0.6994880928089233,1,0,0,1,0,0,0,0
1992-09-25,,,,,,,,0,0,0,0,0.0,577.2,587.9780000000001,-0.01833061781223111,0.02467601633232741,0.014411247803163496,0.12136259782365767,-0.3230664833620026,1,0,0,1,0,0,0,0
1992-09-28,,,,,,,,0,0,0,0,0.0,575.3,588.1745000000001,-0.02188891221907807,0.020759403832505186,0.021121760738374018,0.12236407681519099,-0.2967446348497683,1,0,1,1,0,0,0,0
1992-09-29,,,,,,,,0,0,0,0,0.0,577.6,588.358,-0.01828478579368331,0.025750310779612873,0.02556818181818188,0.122552926169518,-0.2947491862847139,1,0,0,1,0,0,0,0
1992-09-30,,,,,,,,0,0,0,0,0.0,583.3,588.556,-0.008930331183438889,0.031294200848656084,0.04646573376390384,0.12570308403642386,-0.2071476882055033,1,0,1,1,0,0,0,0
1992-10-01,,,,,,,,0,0,0,0,0.0,578.3,588.749,-0.017747800845521744,0.012252756870295922,0.037123385939741516,0.1263631903015867,-0.19075668979586535,1,0,1,1,0,0,0,0
1992-10-02,,,,,,,,0,0,0,0,0.0,571.6,588.9079999999999,-0.029389989607884193,-0.005740128718037862,0.012039660056657242,0.1313234866500065,-0.049434609237591284,1,0,0,1,0,0,0,0
1992-10-05,,,,,,,,0,0,0,0,0.0,565.2,589.0615,-0.0405076549732073,-0.014300662713637835,-0.0045790771398378505,0.13652228522379387,0.09904146634042467,1,0,0,1,0,0,0,0
1992-10-06,,,,,,,,0,0,0,0,0.0,570.6,589.2355,-0.03162657375531508,-0.0010504201680672232,0.0007015082427217489,0.14042972564317915,0.2085963044437049,1,0,0,1,0,0,0,0
1992-10-07,,,,,,,,0,0,0,0,0.0,569.2,589.362,-0.034209874406561536,-0.009914767785701772,-0.010431154381084884,0.13861599768519714,0.1510516977495881,1,0,0,1,0,0,0,0
1992-10-08,,,,,,,,0,0,0,0,0.0,573.9,589.4834999999999,-0.0264358544386738,-0.01256022023399872,-0.002780191138140764,0.13610463935179132,0.07205150457050241,1,0,0,1,0,0,0,0
1992-10-09,,,,,,,,0,0,0,0,0.0,570.5,589.5395,-0.03229554593034045,-0.021440823327615766,-0.009892398472752584,0.13659905063156771,0.08101452436008091,1,0,0,1,0,0,0,0
1992-10-12,,,,,,,,0,0,0,0,0.0,573.8,589.58,-0.0267648156314666,-0.03433187478963329,0.0057843996494302274,0.11816589453257034,-0.4673722139066925,1,0,0,1,0,0,0,0
1992-10-13,,,,,,,,0,0,0,0,0.0,576.4,589.563,-0.02232670639100487,-0.01956114985541757,0.021442495126705596,0.11539574049875866,-0.5505174133979954,1,0,0,1,0,0,0,0
1992-10-14,,,,,,,,0,0,0,0,0.0,576.2,589.5125,-0.02258221835838936,-0.016555726233145496,0.013366162504396817,0.11506501525658325,-0.5605101042663165,1,0,0,1,0,0,0,0
1992-10-15,,,,,,,,0,0,0,0,0.0,578.6,589.4730000000001,-0.018445289266853737,-0.01565158217080631,0.02606845185316553,0.11551751652099465,-0.5468098759267271,1,0,0,1,0,0,0,0
1992-10-16,,,,,,,,0,0,0,0,0.0,582.6,589.4224999999999,-0.011574888980315223,-0.011033780342895927,0.030785562632696273,0.11815752971015438,-0.46901556056845123,1,0,0,1,0,0,0,0
1992-10-19,,,,,,,,0,0,0,0,0.0,590.7,589.3865000000001,0.002228588540796217,0.0035677879714577365,0.04437765205091937,0.12824367247390223,-0.17182218411306097,0,0,1,1,0,0,0,0
1992-10-20,,,,,,,,0,0,0,0,0.0,592.7,589.3385,0.005703852709436186,0.016638078902230014,0.04958384983176911,0.12360017532650724,-0.3107761901337283,0,0,1,1,0,0,0,0
1992-10-21,,,,,,,,0,0,0,0,0.0,597.2,589.2729999999999,0.0134521690286169,0.024356775300171662,0.04478656403079073,0.12571107152691094,-0.2495150324418987,0,0,1,1,0,0,0,0
1992-10-22,,,,,,,,0,0,0,0,0.0,597.1,589.1595000000001,0.013477674551628072,0.019115890083632125,0.033939393939393936,0.12504108980521011,-0.26965176597314433,0,0,1,1,0,0,0,0
1992-10-23,,,,,,,,0,0,0,0,0.0,597.3,589.0674999999999,0.013975478192227664,0.03482328482328456,0.03196268140981351,0.11108070299521289,-0.6819666108552557,0,0,0,1,0,0,0,0
1992-10-26,,,,,,,,0,0,0,0,0.0,598.9,588.974,0.016853035957444584,0.04102207543890146,0.031163911845730086,0.10958527755697446,-0.7236098899417489,0,0,0,1,0,0,0,0
1992-10-27,,,,,,,,0,0,0,0,0.0,597.0,588.83,0.013874972402900587,0.033587257617728516,0.02506868131868134,0.11076940573665958,-0.6855557387888545,0,0,0,1,0,0,0,0
1992-10-28,,,,,,,,0,0,0,0,0.0,601.4,588.683,0.021602458368935373,0.03103034459111953,0.034577670738001,0.10876076265337832,-0.7410405299912445,0,0,1,1,0,0,0,0
1992-10-29,,,,,,,,0,0,0,0,0.0,605.8,588.5754999999999,0.029264724746443038,0.047553173093550116,0.05009533714681913,0.1039080096246379,-0.8804164294940142,0,0,1,1,0,0,0,0
1992-10-30,,,,,,,,0,0,0,0,0.0,605.2,588.467,0.02843489949308986,0.05878236529041292,0.05435540069686429,0.09176377971877654,-1.2309326180589846,0,0,0,1,0,0,0,0
1992-11-02,,,,,,,,0,0,0,0,0.0,607.6,588.408,0.032616823700561515,0.07501769285208781,0.05909011678577647,0.0761257984219862,-1.675946745810299,0,0,0,1,0,0,0,0
1992-11-03,,,,,,,,0,0,0,0,0.0,604.6,588.4064999999999,0.027520940030404395,0.059586400280406515,0.054964229628337025,0.07840448637128021,-1.59540292576582,0,0,0,1,0,0,0,0
1992-11-04,,,,,,,,0,0,0,0,0.0,605.5,588.3304999999999,0.02918342666239493,0.06377371749824312,0.059307207837648646,0.07616054370476939,-1.6465317747457562,0,0,0,1,0,0,0,0
1992-11-05,,,,,,,,0,0,0,0,0.0,614.1,588.2865,0.04387913032170543,0.0700470465237848,0.07566999474513936,0.08363762840027139,-1.419213632964341,0,0,1,1,0,0,0,0
1992-11-06,,,,,,,,0,0,0,0,0.0,616.8,588.2470000000001,0.04853913407123178,0.08115687992988607,0.08021015761821348,0.07644570349452512,-1.6127107187804293,0,0,0,1,0,0,0,0
1992-11-09,,,,,,,,0,0,0,0,0.0,622.1,588.2524999999999,0.05753906698229083,0.08417567096549328,0.08531053733426375,0.07791175432826067,-1.5583193318495248,0,0,1,1,0,0,0,0
1992-11-10,,,,,,,,0,0,0,0,0.0,627.8,588.285,0.06716982414985928,0.08917418459403192,0.09659388646288192,0.07988645207886123,-1.4921417812447437,0,0,1,1,0,0,0,0
1992-11-11,,,,,,,,0,0,0,0,0.0,634.9,588.378,0.07906821805030084,0.10187434918431082,0.11210369591872493,0.08151897213937977,-1.4382448513888155,0,0,1,1,0,0,0,0
1992-11-12,,,,,,,,0,0,0,0,0.0,634.4,588.443,0.07809932312900325,0.09643968199101272,0.11768851303735017,0.08383088589144362,-1.367420713046048,0,0,1,1,0,0,0,0
1992-11-13,,,,,,,,0,0,0,0,0.0,637.2,588.5279999999999,0.08270124785906563,0.09371781668383106,0.12202852614896997,0.08341734098022724,-1.3684699224649983,0,0,1,1,0,0,0,0
1992-11-16,,,,,,,,0,0,0,0,0.0,634.0,588.581,0.07716694898408205,0.07330286101235806,0.12471172609544068,0.08223458472465064,-1.3912511629694129,0,0,1,1,0,0,0,0
1992-11-17,,,,,,,,0,0,0,0,0.0,627.1,588.5615,0.06547913854372056,0.05803948034418749,0.12909614692113802,0.09623480195139918,-0.9881174814937811,0,0,1,1,0,0,0,0
